,ID,geometry,latitude,longitude,aoi_area,date,p,year,2022-07-04,2022-07-16,2022-07-28,2022-08-04,2022-08-09,2022-08-16,2022-08-21,2022-08-28,2022-09-02,2022-09-09,2022-09-14,2022-09-21,2022-09-26
0,5509970,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",16.2916666667,-15.875,1114.78,2022-07-04,0.0164337358043739,2022.0,8.60123929648975,13.052129798527552,16.021864467647383,17.681083803975515,18.57141868652208,19.068405691192762,19.373546770626884,19.586063170544712,19.753338738039666,19.897788857456128,20.029999999999994,20.154970474337983,20.27505231720725
1,5509969,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",16.2916666667,-15.9583333333,6401.76,2022-07-04,0.0017026567693884,2022.0,0.6627004950145599,1.0599320532363792,1.7078206060852894,2.7918749905887954,4.686183220650383,8.10471145834161,14.042628770160729,23.350908271097243,36.36004352589299,52.941822349577194,72.85999999999959,96.09167800441043,122.98947708525468
2,5505644,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",16.2083333333,-16.375,6766.410000000001,2022-07-04,0.0016892266356901,2022.0,14.005874633173384,18.956902497773896,25.717181022218497,34.26924358533843,44.179939621111856,54.82682504254016,65.65242015211649,76.28779263554148,86.5540208960823,96.40909930916466,105.8899999999994,115.06956148398183,124.03013055589028
3,5505643,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",16.2083333333,-16.4583333333,1883.63,2022-07-04,0.0074271486438419,2022.0,10.226151293087575,12.317458488347423,14.595241712970472,16.99988136157873,19.48171076287341,22.00565146419625,24.55109002337815,27.109238230505596,29.679728467350177,32.26744501045279,34.879999999999896,37.525914904835375,40.21341074537775
4,5527255,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",16.625,-15.4583333333,223.7,2022-07-04,0.0,2022.0,0.10473972419573681,1.9603843220313149,8.996861741020384,18.613653768003086,25.59470906076245,29.28773726470404,30.993834647065206,31.741393422172518,32.06301885659077,32.200836279041226,32.25999999999999,32.28550685664549,32.2965611614034
5,5505648,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",16.2083333333,-16.0416666667,6196.900000000001,2022-07-04,0.0031451209475705,2022.0,23.11291838061853,29.839554808360493,37.40264108514232,45.599026689775116,54.23795602442559,63.16128232098744,72.24956894016218,81.41982311953059,90.6195618192645,99.82004249935068,109.00999999999948,118.19035094142512,127.36991239453484
6,5505647,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",16.2083333333,-16.125,8602.560000000001,2022-07-04,0.0022260815385187,2022.0,20.0364258964174,25.8676995632518,32.42408570356817,39.52947456365257,47.018501461409436,54.75407007919768,62.63264163696318,70.58227029442874,78.55745887460355,86.53329067231154,94.49999999999997,102.45838146926633,110.41607853668103
7,5505646,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",16.2083333333,-16.2083333333,8592.73,2022-07-04,0.0009682603782499,2022.0,7.1540751153872275,15.624630466848165,30.15727776408495,47.55284077496041,63.59571156547786,76.33888517076674,85.72031866747618,92.39432770064549,97.08596838720314,100.3823522726011,102.70999999999957,104.36575593122463,105.55316619435327
8,5505645,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",16.2083333333,-16.2916666667,8602.2,2022-07-04,0.0038734277277905,2022.0,26.295414201132353,36.823603379223684,48.89361148983821,61.473409560389015,73.66250899239088,84.88896267838162,94.90726308743726,103.70259518880836,111.38701701333528,118.12329620616615,124.07999999999998,129.40968165504563,134.24101117816255
9,5522926,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",16.5416666667,-16.2083333333,1952.78,2022-07-04,0.012254324603898,2022.0,1.7633071772497184,4.197809041161497,9.344827375540183,20.131742300659806,41.37874341878827,74.91627968978199,115.76558552603682,156.84832191435228,193.74285455403236,225.0628538161273,251.08999999999983,272.6702208513209,290.68231763247553
